time,open,high,low,close
2026-06-22 23:00,161.573,161.589,161.545,161.570
2026-06-23 00:00,161.570,161.634,161.515,161.582
2026-06-23 01:00,161.572,161.608,161.547,161.590
2026-06-23 02:00,161.584,161.598,161.517,161.576
2026-06-23 03:00,161.576,161.607,161.532,161.548
2026-06-23 04:00,161.548,161.615,161.543,161.611
2026-06-23 05:00,161.604,161.687,161.584,161.652
2026-06-23 06:00,161.648,161.741,161.632,161.638
2026-06-23 07:00,161.637,161.661,161.309,161.458
2026-06-23 08:00,161.460,161.485,161.263,161.436
2026-06-23 09:00,161.429,161.469,161.334,161.385
2026-06-23 10:00,161.383,161.480,161.345,161.454
2026-06-23 11:00,161.447,161.617,161.423,161.585
2026-06-23 12:00,161.584,161.608,161.438,161.558
2026-06-23 13:00,161.550,161.581,161.442,161.518
2026-06-23 14:00,161.518,161.586,161.481,161.544
2026-06-23 15:00,161.538,161.587,161.497,161.544
2026-06-23 16:00,161.544,161.600,161.532,161.598
2026-06-23 17:00,161.589,161.621,161.535,161.554
2026-06-23 18:00,161.549,161.596,161.534,161.562
2026-06-23 19:00,161.563,161.574,161.507,161.570
2026-06-23 20:00,161.568,161.611,161.508,161.550
2026-06-23 21:00,161.482,161.553,161.465,161.502
2026-06-23 22:00,161.503,161.607,161.491,161.554
2026-06-23 23:00,161.558,161.609,161.521,161.602
2026-06-24 00:00,161.595,161.636,161.542,161.625
2026-06-24 01:00,161.619,161.628,161.543,161.564
2026-06-24 02:00,161.563,161.588,161.527,161.541
2026-06-24 03:00,161.545,161.604,161.538,161.544
2026-06-24 04:00,161.546,161.565,161.523,161.550
2026-06-24 05:00,161.550,161.618,161.535,161.608
2026-06-24 06:00,161.602,161.718,161.573,161.704
2026-06-24 07:00,161.710,161.740,161.657,161.725
2026-06-24 08:00,161.710,161.757,161.675,161.749
2026-06-24 09:00,161.751,161.781,161.704,161.743
2026-06-24 10:00,161.733,161.752,161.674,161.683
2026-06-24 11:00,161.684,161.718,161.618,161.655
2026-06-24 12:00,161.647,161.753,161.629,161.748
2026-06-24 13:00,161.748,161.766,161.695,161.748
2026-06-24 14:00,161.746,161.817,161.698,161.782
2026-06-24 15:00,161.782,161.813,161.727,161.751
2026-06-24 16:00,161.751,161.771,161.684,161.753
2026-06-24 17:00,161.753,161.822,161.728,161.810
2026-06-24 18:00,161.810,161.830,161.755,161.756
2026-06-24 19:00,161.757,161.843,161.744,161.815
2026-06-24 20:00,161.824,161.832,161.748,161.755
2026-06-24 21:00,161.728,161.786,161.709,161.739
2026-06-24 22:00,161.739,161.783,161.689,161.769
2026-06-24 23:00,161.760,161.791,161.743,161.763
2026-06-25 00:00,161.763,161.782,161.691,161.706
2026-06-25 01:00,161.707,161.744,161.550,161.719
2026-06-25 02:00,161.718,161.730,161.656,161.707
2026-06-25 03:00,161.709,161.754,161.688,161.725
2026-06-25 04:00,161.717,161.776,161.700,161.766
2026-06-25 05:00,161.759,161.828,161.720,161.823
2026-06-25 06:00,161.831,161.891,161.778,161.880
2026-06-25 07:00,161.878,161.900,161.745,161.805
2026-06-25 08:00,161.808,161.836,161.769,161.793
2026-06-25 09:00,161.793,161.840,161.782,161.809
2026-06-25 10:00,161.816,161.897,161.798,161.878
2026-06-25 11:00,161.870,161.950,161.736,161.858
2026-06-25 12:00,161.858,161.902,161.760,161.833
2026-06-25 13:00,161.832,161.857,161.696,161.738
2026-06-25 14:00,161.737,161.762,161.556,161.675
2026-06-25 15:00,161.676,161.724,161.607,161.668
2026-06-25 16:00,161.667,161.765,161.652,161.762
2026-06-25 17:00,161.763,161.810,161.723,161.770
2026-06-25 18:00,161.770,161.844,161.755,161.794
2026-06-25 19:00,161.790,161.826,161.742,161.783
2026-06-25 20:00,161.790,161.815,161.767,161.774
2026-06-25 21:00,161.763,161.812,161.662,161.735
2026-06-25 22:00,161.760,161.808,161.735,161.784
2026-06-25 23:00,161.778,161.818,161.753,161.802
2026-06-26 00:00,161.797,161.842,161.783,161.832
2026-06-26 01:00,161.824,161.850,161.787,161.805
2026-06-26 02:00,161.797,161.818,161.763,161.769
2026-06-26 03:00,161.770,161.780,161.614,161.648
2026-06-26 04:00,161.643,161.685,161.559,161.622
2026-06-26 05:00,161.621,161.643,161.531,161.536
2026-06-26 06:00,161.536,161.750,161.525,161.711
2026-06-26 07:00,161.711,161.727,161.612,161.627
2026-06-26 08:00,161.618,161.657,161.531,161.589
2026-06-26 09:00,161.580,161.631,161.526,161.605
2026-06-26 10:00,161.600,161.643,161.564,161.613
2026-06-26 11:00,161.613,161.682,161.601,161.661
2026-06-26 12:00,161.657,161.705,161.630,161.653
2026-06-26 13:00,161.655,161.723,161.606,161.622
2026-06-26 14:00,161.603,161.741,161.573,161.730
2026-06-26 15:00,161.720,161.746,161.627,161.666
2026-06-26 16:00,161.665,161.771,161.653,161.751
2026-06-26 17:00,161.750,161.777,161.723,161.772
2026-06-26 18:00,161.765,161.777,161.705,161.732
2026-06-26 19:00,161.731,161.766,161.703,161.757
2026-06-26 20:00,161.758,161.781,161.693,161.693
2026-06-26 21:00,161.685,161.730,161.685,161.730
2026-06-28 23:00,161.780,161.810,161.762,161.787
2026-06-29 00:00,161.787,161.797,161.711,161.754
2026-06-29 01:00,161.753,161.794,161.727,161.790
2026-06-29 02:00,161.787,161.792,161.725,161.783
2026-06-29 03:00,161.782,161.799,161.767,161.799
2026-06-29 04:00,161.790,161.815,161.778,161.808
2026-06-29 05:00,161.808,161.816,161.775,161.803
2026-06-29 06:00,161.796,161.852,161.770,161.791
2026-06-29 07:00,161.785,161.832,161.782,161.820
2026-06-29 08:00,161.819,161.860,161.796,161.848
2026-06-29 09:00,161.848,161.900,161.825,161.885
2026-06-29 10:00,161.879,161.901,161.840,161.852
2026-06-29 11:00,161.850,161.863,161.805,161.834
2026-06-29 12:00,161.832,161.905,161.827,161.888
2026-06-29 13:00,161.889,161.965,161.877,161.952
2026-06-29 14:00,161.953,161.957,161.803,161.924
2026-06-29 15:00,161.924,161.953,161.915,161.929
2026-06-29 16:00,161.933,161.946,161.911,161.937
2026-06-29 17:00,161.938,161.960,161.912,161.927
2026-06-29 18:00,161.931,161.984,161.921,161.965
2026-06-29 19:00,161.965,161.972,161.900,161.942
2026-06-29 20:00,161.943,161.969,161.904,161.926
2026-06-29 21:00,161.928,161.928,161.835,161.895
2026-06-29 22:00,161.890,161.944,161.829,161.925
2026-06-29 23:00,161.924,161.930,161.900,161.926
2026-06-30 00:00,161.918,162.404,161.916,162.125
2026-06-30 01:00,162.133,162.306,162.045,162.176
2026-06-30 02:00,162.176,162.200,162.102,162.148
2026-06-30 03:00,162.142,162.244,162.039,162.167
2026-06-30 04:00,162.166,162.203,162.142,162.196
2026-06-30 05:00,162.190,162.292,162.145,162.283
2026-06-30 06:00,162.286,162.413,162.196,162.203
2026-06-30 07:00,162.206,162.268,162.108,162.250
2026-06-30 08:00,162.259,162.412,162.217,162.306
2026-06-30 09:00,162.308,162.346,162.262,162.289
2026-06-30 10:00,162.293,162.357,162.283,162.307
2026-06-30 11:00,162.312,162.428,162.307,162.408
2026-06-30 12:00,162.408,162.514,162.012,162.398
2026-06-30 13:00,162.398,162.477,162.309,162.448
2026-06-30 14:00,162.462,162.554,162.348,162.516
2026-06-30 15:00,162.511,162.662,162.464,162.614
2026-06-30 16:00,162.614,162.670,162.595,162.648
2026-06-30 17:00,162.643,162.649,162.551,162.585
2026-06-30 18:00,162.578,162.621,162.554,162.612
2026-06-30 19:00,162.612,162.632,162.570,162.573
2026-06-30 20:00,162.578,162.614,162.473,162.473
2026-06-30 21:00,162.520,162.617,162.468,162.544
2026-06-30 22:00,162.548,162.627,162.539,162.605
2026-06-30 23:00,162.600,162.649,162.520,162.627
2026-07-01 00:00,162.627,162.777,162.626,162.681
2026-07-01 01:00,162.686,162.735,162.582,162.678
2026-07-01 02:00,162.678,162.793,162.653,162.744
2026-07-01 03:00,162.743,162.841,162.725,162.794
2026-07-01 04:00,162.792,162.813,162.556,162.728
2026-07-01 05:00,162.718,162.762,162.678,162.703
2026-07-01 06:00,162.707,162.758,162.650,162.669
2026-07-01 07:00,162.669,162.721,162.604,162.669
2026-07-01 08:00,162.666,162.704,162.626,162.665
2026-07-01 09:00,162.653,162.744,162.643,162.736
2026-07-01 10:00,162.729,162.747,162.667,162.684
2026-07-01 11:00,162.682,162.736,162.676,162.690
2026-07-01 12:00,162.688,162.767,162.646,162.695
2026-07-01 13:00,162.698,162.734,162.286,162.397
2026-07-01 14:00,162.393,162.452,162.304,162.391
2026-07-01 15:00,162.390,162.477,162.366,162.409
2026-07-01 16:00,162.408,162.463,162.351,162.451
2026-07-01 17:00,162.453,162.547,162.419,162.529
2026-07-01 18:00,162.533,162.583,162.506,162.518
2026-07-01 19:00,162.522,162.584,162.503,162.569
2026-07-01 20:00,162.566,162.619,162.544,162.575
2026-07-01 21:00,162.571,162.594,162.502,162.507
2026-07-01 22:00,162.507,162.572,162.505,162.531
2026-07-01 23:00,162.532,162.588,162.509,162.541
2026-07-02 00:00,162.541,162.600,162.476,162.559
2026-07-02 01:00,162.556,162.586,162.498,162.527
2026-07-02 02:00,162.528,162.554,162.490,162.517
2026-07-02 03:00,162.521,162.545,162.429,162.457
2026-07-02 04:00,162.453,162.461,162.354,162.425
2026-07-02 05:00,162.426,162.434,162.310,162.329
2026-07-02 06:00,162.326,162.336,161.104,161.811
2026-07-02 07:00,161.811,161.950,161.366,161.423
2026-07-02 08:00,161.432,161.461,160.892,161.021
2026-07-02 09:00,161.018,161.342,161.015,161.192
2026-07-02 10:00,161.188,161.490,161.187,161.352
2026-07-02 11:00,161.360,161.502,161.316,161.474
2026-07-02 12:00,161.470,161.644,160.620,161.017
2026-07-02 13:00,161.017,161.159,160.845,160.858
2026-07-02 14:00,160.850,161.120,160.825,161.038
2026-07-02 15:00,161.035,161.081,160.753,160.903
2026-07-02 16:00,160.907,161.095,160.886,160.987
2026-07-02 17:00,160.978,161.126,160.976,161.067
2026-07-02 18:00,161.067,161.105,161.014,161.043
2026-07-02 19:00,161.043,161.173,161.042,161.122
2026-07-02 20:00,161.120,161.141,161.057,161.085
2026-07-02 21:00,161.104,161.116,160.986,161.064
2026-07-02 22:00,161.067,161.304,160.999,161.268
2026-07-02 23:00,161.249,161.469,161.223,161.449
2026-07-03 00:00,161.449,161.524,161.180,161.192
2026-07-03 01:00,161.187,161.274,160.909,161.230
2026-07-03 02:00,161.226,161.249,161.112,161.165
2026-07-03 03:00,161.166,161.224,161.135,161.165
2026-07-03 04:00,161.165,161.211,161.119,161.119
2026-07-03 05:00,161.120,161.180,160.974,161.158
2026-07-03 06:00,161.155,161.166,160.466,160.860
2026-07-03 07:00,160.862,160.998,160.707,160.795
2026-07-03 08:00,160.791,161.038,160.765,161.028
2026-07-03 09:00,161.032,161.130,160.955,161.128
2026-07-03 10:00,161.118,161.169,161.067,161.092
2026-07-03 11:00,161.089,161.161,161.048,161.111
2026-07-03 12:00,161.105,161.173,161.100,161.167
2026-07-03 13:00,161.169,161.275,161.161,161.254
2026-07-03 14:00,161.244,161.295,161.197,161.287
2026-07-03 15:00,161.289,161.345,161.263,161.317
2026-07-03 16:00,161.306,161.394,161.292,161.338
2026-07-03 17:00,161.338,161.359,161.263,161.304
2026-07-03 18:00,161.288,161.359,161.275,161.339
2026-07-03 19:00,161.341,161.380,161.322,161.359
2026-07-03 20:00,161.359,161.429,161.262,161.337
2026-07-05 23:00,161.405,161.507,161.405,161.460
2026-07-06 00:00,161.452,161.607,161.449,161.528
2026-07-06 01:00,161.532,161.817,161.524,161.804
2026-07-06 02:00,161.805,161.852,161.742,161.768
2026-07-06 03:00,161.767,161.863,161.757,161.832
2026-07-06 04:00,161.832,161.947,161.802,161.934
2026-07-06 05:00,161.934,162.086,161.876,162.072
2026-07-06 06:00,162.069,162.308,162.021,162.246
2026-07-06 07:00,162.248,162.315,162.149,162.153
2026-07-06 08:00,162.155,162.293,162.153,162.240
2026-07-06 09:00,162.240,162.349,162.223,162.325
2026-07-06 10:00,162.324,162.412,162.249,162.302
2026-07-06 11:00,162.304,162.356,162.277,162.331
2026-07-06 12:00,162.329,162.427,162.295,162.398
2026-07-06 13:00,162.395,162.420,162.302,162.320
2026-07-06 14:00,162.327,162.385,162.266,162.359
2026-07-06 15:00,162.360,162.369,162.265,162.284
2026-07-06 16:00,162.278,162.317,162.235,162.255
2026-07-06 17:00,162.254,162.274,162.137,162.170
2026-07-06 18:00,162.167,162.189,162.008,162.040
2026-07-06 19:00,162.036,162.116,162.025,162.044
2026-07-06 20:00,162.043,162.114,162.023,162.070
2026-07-06 21:00,162.068,162.128,162.026,162.058
2026-07-06 22:00,162.059,162.113,162.015,162.069
2026-07-06 23:00,162.061,162.110,161.993,162.096
2026-07-07 00:00,162.088,162.183,162.074,162.124
2026-07-07 01:00,162.129,162.147,161.673,161.862
2026-07-07 02:00,161.868,161.927,161.785,161.916
2026-07-07 03:00,161.913,161.927,161.786,161.869
2026-07-07 04:00,161.861,161.887,161.673,161.785
2026-07-07 05:00,161.785,161.894,161.745,161.863
2026-07-07 06:00,161.873,162.044,161.854,162.016
2026-07-07 07:00,162.017,162.082,161.656,161.962
2026-07-07 08:00,161.963,161.972,161.818,161.889
2026-07-07 09:00,161.889,161.967,161.807,161.940
2026-07-07 10:00,161.929,161.963,161.870,161.927
2026-07-07 11:00,161.933,161.957,161.838,161.915
2026-07-07 12:00,161.907,161.929,161.749,161.832
2026-07-07 13:00,161.830,161.903,161.803,161.887
2026-07-07 14:00,161.895,162.023,161.851,161.915
2026-07-07 15:00,161.905,161.946,161.850,161.912
2026-07-07 16:00,161.907,161.959,161.861,161.936
2026-07-07 17:00,161.928,161.943,161.865,161.892
2026-07-07 18:00,161.881,161.972,161.854,161.922
2026-07-07 19:00,161.932,162.142,161.922,162.076
2026-07-07 20:00,162.071,162.128,162.047,162.090
2026-07-07 21:00,162.085,162.174,161.978,162.139
2026-07-07 22:00,162.122,162.204,162.091,162.183
2026-07-07 23:00,162.173,162.366,162.161,162.353
2026-07-08 00:00,162.356,162.404,162.248,162.349
2026-07-08 01:00,162.341,162.463,162.278,162.351
2026-07-08 02:00,162.352,162.433,162.332,162.343
2026-07-08 03:00,162.340,162.354,162.284,162.336
2026-07-08 04:00,162.336,162.408,162.330,162.368
2026-07-08 05:00,162.361,162.376,162.203,162.292
2026-07-08 06:00,162.292,162.310,162.070,162.198
2026-07-08 07:00,162.198,162.291,162.174,162.225
2026-07-08 08:00,162.220,162.498,162.203,162.486
2026-07-08 09:00,162.484,162.557,162.246,162.457
2026-07-08 10:00,162.459,162.479,162.399,162.474
2026-07-08 11:00,162.472,162.559,162.414,162.542
2026-07-08 12:00,162.532,162.546,162.437,162.514
2026-07-08 13:00,162.514,162.569,162.475,162.534
2026-07-08 14:00,162.535,162.623,162.508,162.606
2026-07-08 15:00,162.605,162.708,162.588,162.666
2026-07-08 16:00,162.664,162.672,162.498,162.531
2026-07-08 17:00,162.531,162.553,162.412,162.498
2026-07-08 18:00,162.527,162.561,162.438,162.477
2026-07-08 19:00,162.468,162.556,162.416,162.467
2026-07-08 20:00,162.471,162.646,162.463,162.584
2026-07-08 21:00,162.548,162.598,162.485,162.537
2026-07-08 22:00,162.536,162.614,162.511,162.552
2026-07-08 23:00,162.560,162.582,162.525,162.544
