time,open,high,low,close
2021-09-07 04:00,1825.700,1825.700,1792.700,1795.900
2021-09-08 04:00,1781.700,1790.700,1781.700,1790.700
2021-09-09 04:00,1798.700,1798.700,1787.900,1797.400
2021-09-10 04:00,1789.600,1789.600,1789.600,1789.600
2021-09-13 04:00,1789.800,1796.000,1784.000,1792.000
2021-09-14 04:00,1791.400,1806.200,1783.000,1804.700
2021-09-15 04:00,1803.700,1803.700,1792.400,1792.400
2021-09-16 04:00,1792.900,1792.900,1743.900,1754.600
2021-09-17 04:00,1758.800,1763.000,1749.400,1749.400
2021-09-20 04:00,1751.800,1761.800,1750.900,1761.800
2021-09-21 04:00,1762.200,1776.000,1759.000,1776.000
2021-09-22 04:00,1776.700,1784.300,1767.000,1776.700
2021-09-23 04:00,1766.800,1766.800,1738.200,1747.700
2021-09-24 04:00,1749.700,1749.700,1745.000,1749.700
2021-09-27 04:00,1751.700,1754.400,1747.500,1750.000
2021-09-28 04:00,1739.600,1741.700,1726.800,1735.800
2021-09-29 04:00,1732.400,1744.100,1721.400,1721.500
2021-09-30 04:00,1725.500,1760.300,1724.500,1755.300
2021-10-01 04:00,1754.300,1762.600,1748.500,1757.000
2021-10-04 04:00,1764.500,1768.900,1749.500,1766.200
2021-10-05 04:00,1764.300,1764.300,1749.000,1759.600
2021-10-06 04:00,1759.300,1762.900,1744.700,1760.500
2021-10-07 04:00,1762.400,1762.400,1752.800,1757.900
2021-10-08 04:00,1757.000,1780.000,1754.200,1756.300
2021-10-11 04:00,1756.600,1757.800,1752.200,1754.600
2021-10-12 04:00,1751.900,1768.000,1749.800,1758.300
2021-10-13 04:00,1760.800,1794.500,1760.800,1793.700
2021-10-14 04:00,1792.200,1799.900,1792.000,1796.700
2021-10-15 04:00,1794.500,1795.400,1766.600,1767.200
2021-10-18 04:00,1761.600,1770.100,1759.500,1764.800
2021-10-19 04:00,1777.600,1785.000,1767.500,1769.700
2021-10-20 04:00,1774.600,1785.600,1774.000,1784.100
2021-10-21 04:00,1782.000,1785.700,1781.000,1781.200
2021-10-22 04:00,1787.100,1806.900,1784.000,1795.500
2021-10-25 04:00,1794.300,1809.000,1794.000,1806.000
2021-10-26 04:00,1808.800,1808.800,1788.600,1792.700
2021-10-27 04:00,1791.500,1798.100,1791.500,1797.900
2021-10-28 04:00,1795.500,1807.300,1795.500,1801.600
2021-10-29 04:00,1793.100,1797.000,1774.600,1783.000
2021-11-01 04:00,1787.500,1795.100,1786.700,1795.100
2021-11-02 04:00,1790.500,1795.500,1787.700,1788.700
2021-11-03 04:00,1768.000,1768.000,1761.800,1763.600
2021-11-04 04:00,1776.600,1798.200,1776.200,1793.000
2021-11-05 04:00,1794.900,1817.100,1794.900,1816.400
2021-11-08 05:00,1817.000,1827.400,1816.900,1827.400
2021-11-09 05:00,1826.100,1832.700,1820.700,1830.200
2021-11-10 05:00,1825.800,1865.000,1824.900,1847.600
2021-11-11 05:00,1853.900,1866.500,1853.900,1863.200
2021-11-12 05:00,1860.800,1867.900,1847.600,1867.900
2021-11-15 05:00,1864.500,1866.900,1864.500,1866.100
2021-11-16 05:00,1853.600,1853.600,1853.600,1853.600
2021-11-17 05:00,1862.600,1869.700,1862.600,1869.700
2021-11-18 05:00,1861.000,1861.000,1861.000,1861.000
2021-11-19 05:00,1851.200,1851.200,1851.200,1851.200
